store_name,aliases,address,phone,days,open,close,notes,source_url
安中店,台南安中店;屈臣氏安中店;安中;安中店門市;安中店,台南市安南區安中路一段799號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
佳里店,台南佳里店;屈臣氏佳里店;佳里;佳里店門市;佳里店,台南市佳里區義民街219號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
南西門店,台南南西門店;屈臣氏南西門店;南西門;南西門店門市;南西門店,台南市麻豆區興中路96號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
麻豆店,台南麻豆店;屈臣氏麻豆店;麻豆;麻豆店門市;麻豆店,台南市麻豆區興中路96號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
善化店,台南善化店;屈臣氏善化店;善化;善化店門市;善化店,台南市善化區中正路440號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
新化店,台南新化店;屈臣氏新化店;新化;新化店門市;新化店,台南市新化區信義路213-1號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
新市店,台南新市店;屈臣氏新市店;新市;新市店門市;新市店,台南市新市區仁愛街318號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
新營店,台南新營店;屈臣氏新營店;新營;新營店門市;新營店,台南市新營區延平路2號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
學甲店,台南學甲店;屈臣氏學甲店;學甲;學甲店門市;學甲店,台南市學甲區濟生路142號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
歸仁店,台南歸仁店;屈臣氏歸仁店;歸仁;歸仁店門市;歸仁店,台南市歸仁區中山路一段579號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
關廟店,台南關廟店;屈臣氏關廟店;關廟;關廟店門市;關廟店,台南市關廟區中山路一段640號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
鹽水店,台南鹽水店;屈臣氏鹽水店;鹽水;鹽水店門市;鹽水店,台南市鹽水區朝琴路41號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
友愛店,台南友愛店;屈臣氏友愛店;友愛;友愛店門市;友愛店,台南市中西區國華街二段159號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
新北門店,台南新北門店;屈臣氏新北門店;新北門;新北門店門市;新北門店,高雄市三民區博愛一路225號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
察哈爾店,高雄察哈爾店;屈臣氏察哈爾店;察哈爾;察哈爾店門市;察哈爾店,高雄市三民區博愛一路225號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
灣中店,高雄灣中店;屈臣氏灣中店;灣中;灣中店門市;灣中店,高雄市三民區灣中街341號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
澄和店,高雄澄和店;屈臣氏澄和店;澄和;澄和店門市;澄和店,高雄市三民區澄和路129號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
建興店,高雄建興店;屈臣氏建興店;建興;建興店門市;建興店,高雄市三民區建興路224號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
天祥店,高雄天祥店;屈臣氏天祥店;天祥;天祥店門市;天祥店,高雄市三民區天祥一路171號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
高明店,高雄高明店;屈臣氏高明店;高明;高明店門市;高明店,高雄市三民區陽明路172號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
明哲店,高雄明哲店;屈臣氏明哲店;明哲;明哲店門市;明哲店,高雄市三民區明哲路1號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
大昌店,高雄大昌店;屈臣氏大昌店;大昌;大昌店門市;大昌店,高雄市三民區大昌二路114號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
鼎力店,高雄鼎力店;屈臣氏鼎力店;鼎力;鼎力店門市;鼎力店,高雄市三民區鼎力路27號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
大社店,高雄大社店;屈臣氏大社店;大社;大社店門市;大社店,高雄市大社區中山路365號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
大寮店,高雄大寮店;屈臣氏大寮店;大寮;大寮店門市;大寮店,高雄市大寮區鳳林三路330號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
後庄店,高雄後庄店;屈臣氏後庄店;後庄;後庄店門市;後庄店,高雄市大寮區鳳屏一路281號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
小港店,高雄小港店;屈臣氏小港店;小港;小港店門市;小港店,高雄市小港區漢民路283號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
宏平店,高雄宏平店;屈臣氏宏平店;宏平;宏平店門市;宏平店,高雄市小港區宏平路130號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
仁武店,高雄仁武店;屈臣氏仁武店;仁武;仁武店門市;仁武店,高雄市仁武區仁武村中正路190-1號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
仁忠店,高雄仁忠店;屈臣氏仁忠店;仁忠;仁忠店門市;仁忠店,高雄市仁武區仁忠路202號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
左營店,高雄左營店;屈臣氏左營店;左營;左營店門市;左營店,高雄市左營區左營大路290號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
右昌店,高雄右昌店;屈臣氏右昌店;右昌;右昌店門市;右昌店,高雄市左營區後昌路651號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
裕誠店,高雄裕誠店;屈臣氏裕誠店;裕誠;裕誠店門市;裕誠店,高雄市左營區裕誠路413號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
崇高店,高雄崇高店;屈臣氏崇高店;崇高;崇高店門市;崇高店,高雄市左營區崇德路385號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
自由三店,高雄自由三店;屈臣氏自由三店;自由三;自由三店門市;自由三店,高雄市左營區自由三路210號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
岡山店,高雄岡山店;屈臣氏岡山店;岡山;岡山店門市;岡山店,高雄市岡山區壽天路111號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
林園店,高雄林園店;屈臣氏林園店;林園;林園店門市;林園店,高雄市林園區東林西路29號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
新阿蓮店,高雄新阿蓮店;屈臣氏新阿蓮店;新阿蓮;新阿蓮店門市;新阿蓮店,高雄市阿蓮區中山路73號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
一心店,高雄一心店;屈臣氏一心店;一心;一心店門市;一心店,高雄市前鎮區一心二路45號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
瑞隆店,高雄瑞隆店;屈臣氏瑞隆店;瑞隆;瑞隆店門市;瑞隆店,高雄市前鎮區瑞隆路436號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
草衙店,高雄草衙店;屈臣氏草衙店;草衙;草衙店門市;草衙店,高雄市前鎮區草衙二路393號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
瑞北店,高雄瑞北店;屈臣氏瑞北店;瑞北;瑞北店門市;瑞北店,高雄市前鎮區瑞北路52號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
美濃店,高雄美濃店;屈臣氏美濃店;美濃;美濃店門市;美濃店,高雄市美濃區中正路一段42號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
廣州店,高雄廣州店;屈臣氏廣州店;廣州;廣州店門市;廣州店,高雄市苓雅區廣州一街141-3號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
武廟店,高雄武廟店;屈臣氏武廟店;武廟;武廟店門市;武廟店,高雄市苓雅區福德二路20之1號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
興中店,高雄興中店;屈臣氏興中店;興中;興中店門市;興中店,高雄市苓雅區興中一路377號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
建國店,高雄建國店;屈臣氏建國店;建國;建國店門市;建國店,高雄市苓雅區正義路136號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
六合店,高雄六合店;屈臣氏六合店;六合;六合店門市;六合店,高雄市新興區六合一路94號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
南華店,高雄南華店;屈臣氏南華店;南華;南華店門市;南華店,高雄市新興區林森一路166號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
楠梓店,高雄楠梓店;屈臣氏楠梓店;楠梓;楠梓店門市;楠梓店,高雄市楠梓區建楠路156號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
楠梓二店,高雄楠梓二店;屈臣氏楠梓二店;楠梓二;楠梓二店門市;楠梓二店,高雄市楠梓區後昌路123號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
德賢店,高雄德賢店;屈臣氏德賢店;德賢;德賢店門市;德賢店,高雄市楠梓區德賢路193號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
德民店,高雄德民店;屈臣氏德民店;德民;德民店門市;德民店,高雄市楠梓區德民路977號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
右昌二店,高雄右昌二店;屈臣氏右昌二店;右昌二;右昌二店門市;右昌二店,高雄市楠梓區右昌街146號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
路竹店,高雄路竹店;屈臣氏路竹店;路竹;路竹店門市;路竹店,高雄市路竹區大社路21號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
內惟店,高雄內惟店;屈臣氏內惟店;內惟;內惟店門市;內惟店,高雄市鼓山區九如四路1476號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
旗山店,高雄旗山店;屈臣氏旗山店;旗山;旗山店門市;旗山店,高雄市旗山區延平一路617號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
旗津店,高雄旗津店;屈臣氏旗津店;旗津;旗津店門市;旗津店,高雄市旗津區通山路18號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
五甲店,高雄五甲店;屈臣氏五甲店;五甲;五甲店門市;五甲店,高雄市鳳山區五甲二路690號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
青年店,高雄青年店;屈臣氏青年店;青年;青年店門市;青年店,高雄市鳳山區青年路二段389號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
鳳松店,高雄鳳松店;屈臣氏鳳松店;鳳松;鳳松店門市;鳳松店,高雄市鳳山區經武路229號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
橋頭店,高雄橋頭店;屈臣氏橋頭店;橋頭;橋頭店門市;橋頭店,高雄市橋頭區隆豐路201號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
華王店,高雄華王店;屈臣氏華王店;華王;華王店門市;華王店,高雄市鹽埕區五福四路55號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
瑞豐店,高雄瑞豐店;屈臣氏瑞豐店;瑞豐;瑞豐店門市;瑞豐店,高雄市鼓山區裕誠路1087、1087-1號1-2F,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
文橫店,高雄文橫店;屈臣氏文橫店;文橫;文橫店門市;文橫店,高雄市前鎮區文橫三路190號1-3F,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
義大店,高雄義大店;屈臣氏義大店;義大;義大店門市;義大店,高雄市大樹區學城路一段12號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
鳳山店,高雄鳳山店;屈臣氏鳳山店;鳳山;鳳山店門市;鳳山店,高雄市鳳山區中山路120-1號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
漢神店,高雄漢神店;屈臣氏漢神店;漢神;漢神店門市;漢神店,高雄市苓雅區成功一路239-6號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
宜蘭店,宜蘭宜蘭店;屈臣氏宜蘭店;宜蘭;宜蘭店門市;宜蘭店,宜蘭縣宜蘭市中山路三段23號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
城東店,宜蘭城東店;屈臣氏城東店;城東;城東店門市;城東店,宜蘭縣宜蘭市舊城東路28-3號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
神農店,宜蘭神農店;屈臣氏神農店;神農;神農店門市;神農店,宜蘭縣宜蘭市神農路一段79號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
蘭城新月店,宜蘭蘭城新月店;屈臣氏蘭城新月店;蘭城新月;蘭城新月店門市;蘭城新月店,宜蘭縣宜蘭市民權路二段38巷6號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
頭城店,宜蘭頭城店;屈臣氏頭城店;頭城;頭城店門市;頭城店,宜蘭縣頭城鎮青雲路三段165號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
羅東店,宜蘭羅東店;屈臣氏羅東店;羅東;羅東店門市;羅東店,宜蘭縣羅東鎮興東路6號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
羅民店,宜蘭羅民店;屈臣氏羅民店;羅民;羅民店門市;羅民店,宜蘭縣羅東鎮民生路30號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
羅站店,宜蘭羅站店;屈臣氏羅站店;羅站;羅站店門市;羅站店,宜蘭縣羅東鎮公正路66號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
蘇澳店,宜蘭蘇澳店;屈臣氏蘇澳店;蘇澳;蘇澳店門市;蘇澳店,宜蘭縣蘇澳鎮中山路一段78號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
礁溪店,宜蘭礁溪店;屈臣氏礁溪店;礁溪;礁溪店門市;礁溪店,宜蘭縣礁溪鄉德陽路12號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
玉里店,花蓮玉里店;屈臣氏玉里店;玉里;玉里店門市;玉里店,花蓮縣玉里鎮中山路一段209號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
吉安店,花蓮吉安店;屈臣氏吉安店;吉安;吉安店門市;吉安店,花蓮縣吉安鄉中華路二段340號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
花中店,花蓮花中店;屈臣氏花中店;花中;花中店門市;花中店,花蓮縣花蓮市中山路551號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
美琪店,花蓮美琪店;屈臣氏美琪店;美琪;美琪店門市;美琪店,花蓮縣花蓮市中正路388號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
花蓮店,花蓮店;屈臣氏花蓮店;花蓮;花蓮店門市,花蓮縣花蓮市中山路209號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
新花中二店,花蓮新花中二店;屈臣氏新花中二店;新花中二;新花中二店門市;新花中二店,花蓮縣花蓮市中正路523號1、2樓,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
台東二店,台東台東二店;屈臣氏台東二店;台東二;台東二店門市;台東二店,台東縣成功鎮中華路63號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
台東店,台東店;屈臣氏台東店;台東;台東店門市,台東縣台東市正氣路171、173、175號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
東欣店,台東東欣店;屈臣氏東欣店;東欣;東欣店門市;東欣店,台東縣台東市新生路195號1F,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
內埔店,屏東內埔店;屈臣氏內埔店;內埔;內埔店門市;內埔店,屏東縣內埔鄉廣濟路179號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
里港店,屏東里港店;屈臣氏里港店;里港;里港店門市;里港店,屏東縣里港鄉中山路49號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
東港店,屏東東港店;屈臣氏東港店;東港;東港店門市;東港店,屏東縣東港鎮中山路59號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
枋寮店,屏東枋寮店;屈臣氏枋寮店;枋寮;枋寮店門市;枋寮店,屏東縣枋寮鄉中山路156號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
廣東店,屏東廣東店;屈臣氏廣東店;廣東;廣東店門市;廣東店,屏東縣屏東市廣東路615號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
屏師店,屏東屏師店;屈臣氏屏師店;屏師;屏師店門市;屏師店,屏東縣屏東市林森路23-3號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
屏東四店,屏東屏東四店;屈臣氏屏東四店;屏東四;屏東四店門市;屏東四店,屏東縣屏東市中山路65號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
屏生店,屏東屏生店;屈臣氏屏生店;屏生;屏生店門市;屏生店,屏東縣屏東市民生路43號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
墾丁店,屏東墾丁店;屈臣氏墾丁店;墾丁;墾丁店門市;墾丁店,屏東縣恆春鎮墾丁路212號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
高樹店,屏東高樹店;屈臣氏高樹店;高樹;高樹店門市;高樹店,屏東縣高樹鄉南興路110號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
萬丹店,屏東萬丹店;屈臣氏萬丹店;萬丹;萬丹店門市;萬丹店,屏東縣萬丹鄉萬丹路一段176號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
潮州店,屏東潮州店;屈臣氏潮州店;潮州;潮州店門市;潮州店,屏東縣潮州鎮新生路54號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
潮州二店,屏東潮州二店;屈臣氏潮州二店;潮州二;潮州二店門市;潮州二店,屏東縣潮州鎮延平路98號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
鹽埔店,屏東鹽埔店;屈臣氏鹽埔店;鹽埔;鹽埔店門市;鹽埔店,屏東縣鹽埔鄉維新路109-2號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
